base_minutes,traffic_severity,weather,disruption_factor,travel_minutes
185.86247362915321,0.4554763784417377,0.5180656953996932,0.27343723667110553,275.3748831328419
105.61138632061653,0.11885798957022997,0.35363392150358075,1.598310177380369,200.4588977161545
206.1342018187761,0.5691734267387764,0.07505583038802022,1.976371849704666,434.528725531667
167.51964295971766,0.15642882803336522,0.9909719860358988,0.7207790812364374,279.5201828917231
23.055474819092062,0.06095833389785599,0.17477372672504843,1.7306992284798604,45.27506760595444
234.16155321700305,0.4986678334288609,0.2553084749760438,1.5250909415217246,507.6647664259819
182.79295862668954,0.655373450046628,0.23591576249461776,1.8231705895174963,412.07073881654577
188.76240111383044,0.854147306406393,0.9079414066857031,0.8487449531618587,439.7622089342024
31.18321502579324,0.7828355539543036,0.7636883927235304,0.20260300964764855,52.78438632401089
108.36743212598833,0.8572405127565482,0.4573297994393366,0.23671241272985744,182.61435514248018
89.30612680370321,0.7600687708208905,0.9554230339518591,1.5263968409160842,240.41915351658494
222.46021482924013,0.7032393969061393,0.052783380786441736,1.7266636789967358,443.86279361654897
154.70569625931915,0.010137569140699632,0.8936703812216521,0.914033481874102,202.64997485764573
197.55140637836377,0.6261023118092105,0.06042733568815917,0.11914177847429186,265.4620264541232
106.6977006191458,0.12048180413911769,0.39113069593456373,0.13341208071957933,133.96537403926368
54.92367386745406,0.05866713233254106,0.05400487837648971,1.1972007001248475,98.32703660896101
133.32305649029243,0.1564121521056554,0.9989689917576853,1.8372487004299403,262.51187152927673
15.78423283694999,0.8232921614417502,0.9143895025006017,0.799167027411833,38.40453297718099
198.71766569222342,0.7438493931000214,0.5847989552462312,1.3012396303983116,433.25167415947925
151.78362358973453,0.9487724052052123,0.21784457399824553,1.084015537913543,321.6226326379837
182.06201375044702,0.9789762586504105,0.27677772519746924,1.779515688904123,414.2934711499652
85.40896936710347,0.8932839863739821,0.4495433660571203,1.6647752232844706,246.0730355709173
232.98217684257932,0.13292605097699917,0.32278018249234575,0.39869712033880744,303.81320484831554
214.40250855666633,0.8783827409249804,0.021313905434940716,1.355086197119437,405.99075116303976
186.92284754916597,0.8386371347886453,0.6562560081171346,1.6950063716190764,564.9223059405983
47.115970530546235,0.8710858598596973,0.6134279040933013,1.860498763625078,123.10507540728766
112.27968039262468,0.15168561711649142,0.9043107032188408,1.179854281050444,217.31517298119434
10.991001906041292,0.11679182777331754,0.4768540401054504,0.3518224703210333,16.948630517297474
37.4523333501777,0.9238088795840816,0.34470896179838784,1.1164641681688912,86.06393575476874
164.09022430156787,0.17382664913450452,0.5115171829177669,1.3316380233167013,324.9308994631406
178.8705363399222,0.3686217310426012,0.19469499089583964,0.5449781230401349,273.34032842346977
232.2185809179933,0.45598484949406026,0.6255403518247864,1.9460029642513794,569.4751387686481
78.53517327408738,0.12444252782956444,0.7700328827901616,0.4586525026161479,111.59979033733653
89.2250995953511,0.02063428803254741,0.15346171337569214,1.8227050434620766,165.73482460944118
112.958616800556,0.9940904697671161,0.3183832176353292,0.8503615150492854,238.46749435081094
45.87839050068642,0.8766572448349611,0.8678009793663987,0.0011083296658078723,76.0672341042423
31.616200527845457,0.9123379293506373,0.5055317486338219,1.0865781466999571,72.16636803175741
114.43132983111113,0.2845630692721185,0.5318366466775467,1.2565717318346932,221.85971540194734
54.84478909768674,0.22010157274543907,0.7224081970533516,1.7387267064165952,121.96696782811237
160.92045172646124,0.4258665581754266,0.5778928152213265,1.0811264769405269,319.7130883189811
105.19788456992322,0.45331936897800684,0.06957976807381916,0.18825876430546318,175.71035003523417
199.92642795585206,0.005599438864240636,0.8039617118630358,1.8536271186125557,438.0722329710765
168.21349192953866,0.7792531125598329,0.9228360372484677,1.1307095818509465,359.3432925328275
75.31181061099883,0.9966670381420173,0.05327723299081222,0.543062383944358,149.71737600257168
199.82622243415065,0.5286908701020894,0.12124975645755098,1.7977172329769877,495.8948408245282
193.24106362048406,0.38825869501245125,0.7019752022074804,0.24182694473406863,260.1474869998842
93.30107177772678,0.3927518932212033,0.6044739325145255,0.19496567802672327,162.7415118701784
69.55458089129347,0.09607713217210068,0.38251699897174585,1.0700181876011634,103.48863685884378
163.95767320200662,0.26616181836401176,0.5392486489403714,1.2497684556124191,327.49530743479943
33.9707198244297,0.5021327886346312,0.7033385680010588,1.0219183347829464,65.02379884881715
48.378014492788445,0.43184800113469735,0.5044764618809293,1.8579840942248647,106.25534097985744
2.26326360536582,0.5450347457431102,0.14018832463564923,0.525641669452195,3.1809912422811135
188.96838841176213,0.8490656486374066,0.08943602913329018,1.9804701517521235,506.88415565907326
159.7317801537917,0.22524230269961198,0.4388587351883817,0.03869866889197482,172.941149990641
169.38710818100725,0.027664180906311953,0.9228847578488337,0.23706798932030537,187.09677539023477
187.4846029297613,0.038225445282740744,0.5577791747084938,0.37135261205482406,270.395978844511
110.41032824143242,0.13416880530685837,0.3582200690178491,0.1591514541090533,159.23722937921067
136.71351643071804,0.5704829848044025,0.9087061695210354,0.876435732858029,246.09530671298174
33.98138105157396,0.8081848100379248,0.3886321561789381,1.7307443514242393,88.76813190692243
27.92995261186564,0.8868059392806316,0.5091464809343752,1.6415186537602608,72.5748057272213
160.58250934881795,0.6351132019749712,0.1164993306287212,1.4895137120952342,334.7853725808625
113.32754137128023,0.40314325245089344,0.7374009455193812,0.014818803870915387,180.03790824216168
135.87404750224474,0.15451470815614743,0.7003029571437156,1.7314120535124562,268.05341484044965
183.71722635113812,0.40141833944347904,0.794243992859329,0.7929981839104296,340.21841222623533
152.5150376401415,0.33241513390778354,0.3251913134277634,1.4632755090477578,257.8594196189247
133.08226645759,0.8700258808571377,0.4360532190661919,1.453837368927457,268.8142494960375
134.43011499852653,0.4867193774106072,0.16834171152719835,0.35504205443707226,226.18504141555405
73.29604848599563,0.22619589995452882,0.9645048760964994,1.030789695168652,138.00588937689506
7.880871379021488,0.2888010668157799,0.08607734740788264,1.8523619178921484,15.822915526652757
105.09381472115079,0.136470164542689,0.6490133036748073,0.5260972601637599,180.4917847480525
51.89302914027724,0.9185854490691312,0.7052573945651862,1.4300556960030697,146.1697560124101
98.34261017205036,0.05034584623646854,0.15773647365097965,1.9161020785877414,197.45536709330125
204.89003604772577,0.012846248555894224,0.36532320583048983,0.7212623512587848,244.85942404423423
56.52850686474911,0.18298893352686874,0.043126566762483276,0.7752673453833043,82.48123144880223
14.463506634531312,0.8108740179106257,0.556608257586641,0.9051250184171471,26.976895291193024
67.89144213926816,0.5234667866310813,0.9949381428236241,1.6180784833388875,153.95033367331038
70.81570498512073,0.6258432873769864,0.4298849568221589,0.8785694434723219,120.63834015695474
159.02900527709136,0.3577316754157348,0.9900082203729365,0.9724919120147506,258.77902619354984
133.90920048573616,0.06867798554917004,0.1262254238089625,0.4446349795405544,131.32110645565172
188.24362108098603,0.8561581624921681,0.3924543432677957,1.9766901307043814,481.66799725559156
159.6030929084093,0.19189427212540744,0.9019649700484719,1.7847083079397965,256.9155550321886
97.82965331489689,0.033059200545114686,0.8766954816574721,1.200508626056915,162.83319701146897
195.4578821275153,0.5727041359331937,0.3235915778697842,1.9211201429198375,479.72653172241405
40.49001431789509,0.08328922038460107,0.6786105837683316,1.37399553349476,67.41585826553101
5.9395415155595845,0.09576185185983421,0.8861601715577907,1.9182112650383256,11.040228992562746
22.0664626557662,0.8003770314825251,0.7668774661532277,0.32307173347925944,39.53047849248879
173.50506446784985,0.4916095893179955,0.6284761969329175,0.4509148138061616,260.26770374889486
111.11959664520728,0.241508452247143,0.15257561456002255,1.770364927276788,224.22703036531857
39.12459107854763,0.34862642335951877,0.07300269257056347,0.8397487832532411,56.7525855521955
120.50022363725557,0.7292409788431715,0.614622179816561,0.7423154082051362,228.78552225896675
36.978748599803836,0.06635414475660184,0.5002756656891081,1.5086707127680212,64.68719752817188
167.26872983111778,0.11648061593320991,0.23803665973148436,1.2606513203387193,281.6654398972305
107.35442799998036,0.6162620349905696,0.29276979495902467,0.6881431995344853,220.20536507311294
91.75458365010755,0.6069717344671073,0.39208717720141006,0.7957211751054538,170.62783343395677
72.71214535091643,0.9724621845353718,0.49552085212250563,0.8167675166003083,159.54570477480792
151.4526810519738,0.3745494812554496,0.3902589690884125,0.25266265613808847,202.67683788951732
87.154120227537,0.06507762717751586,0.3872916720859666,0.45910785894035677,117.48814168369519
21.49215567620619,0.5375374348496279,0.11573281131135293,1.0750605632050074,38.751639786296884
28.762413557863418,0.6383468117617903,0.8655904182553432,1.563654304556999,65.61054670274468
